33, 39
5, 38
1, 20
29, 3
29, 1
21, 38
36, 6
42, 31
15, 20
32, 1
35, 45
18, 11
48, 28
11, 5
19, 19
34, 44
15, 25
19, 30
41, 32
10, 34
35, 29
37, 7
18, 43
27, 43
16, 27
42, 26
18, 20
12, 13
29, 2
36, 40
17, 30
29, 46
6, 30
4, 36
12, 24
47, 19
34, 8
43, 10
31, 16
27, 16
32, 33
23, 1
36, 29
14, 31
38, 29
36, 21
16, 23
44, 36
19, 46
5, 10
25, 16
31, 11
3, 20
9, 17
11, 25
13, 24
41, 39
29, 48
26, 46
7, 32
18, 34
19, 37
46, 35
24, 42
9, 43
19, 14
22, 46
23, 39
30, 42
29, 30
46, 16
9, 33
31, 41
16, 44
37, 34
29, 31
6, 27
21, 14
9, 28
33, 6
38, 34
26, 15
22, 15
32, 12
20, 11
15, 36
46, 34
16, 26
21, 22
33, 8
20, 4
30, 44
35, 28
31, 21
36, 43
34, 46
31, 20
13, 35
32, 19
24, 18
14, 8
35, 40
32, 13
19, 45
2, 17
21, 42
35, 46
36, 5
36, 15
16, 17
23, 22
44, 10
29, 15
3, 15
22, 34
14, 27
2, 19
40, 32
11, 44
19, 24
37, 22
21, 11
4, 22
30, 8
10, 5
45, 15
18, 15
28, 9
33, 43
23, 10
16, 40
11, 33
28, 28
13, 17
25, 9
41, 7
36, 13
2, 33
9, 41
39, 26
30, 34
6, 35
28, 4
48, 21
18, 35
11, 26
26, 11
35, 31
15, 42
40, 27
23, 15
31, 32
17, 8
21, 31
22, 14
43, 38
16, 12
34, 39
44, 40
27, 15
14, 41
18, 5
47, 31
16, 42
32, 10
36, 45
26, 10
36, 16
36, 30
10, 7
10, 29
23, 13
44, 30
21, 44
24, 30
26, 49
3, 22
9, 30
24, 21
19, 10
41, 41
9, 13
17, 20
19, 22
20, 25
9, 16
34, 10
14, 43
42, 29
26, 7
21, 40
36, 3
24, 34
23, 23
8, 30
31, 2
31, 19
8, 8
10, 24
25, 25
18, 32
40, 41
6, 9
23, 46
14, 18
34, 38
43, 18
20, 36
37, 28
32, 27
16, 10
21, 6
29, 41
11, 16
41, 21
6, 25
8, 7
29, 19
4, 20
33, 25
46, 18
40, 40
9, 9
7, 38
6, 19
29, 4
44, 25
29, 44
29, 17
26, 22
6, 23
44, 34
24, 7
24, 6
13, 4
27, 19
10, 22
18, 45
35, 5
37, 46
36, 35
28, 43
21, 29
7, 22
17, 45
33, 40
27, 0
14, 26
33, 45
6, 21
42, 24
10, 23
13, 16
40, 12
22, 0
7, 7
35, 4
25, 18
12, 27
17, 1
36, 37
28, 48
23, 45
31, 27
13, 19
29, 25
39, 37
30, 43
29, 39
47, 34
28, 6
38, 40
45, 30
15, 4
28, 12
33, 13
26, 23
10, 18
24, 31
27, 6
20, 24
22, 26
17, 41
28, 31
10, 30
28, 29
18, 1
23, 26
17, 37
23, 38
47, 20
0, 27
40, 23
30, 12
15, 26
35, 30
23, 28
24, 40
35, 13
33, 10
22, 49
37, 41
39, 36
47, 29
45, 18
18, 47
35, 18
26, 39
16, 32
17, 26
25, 22
32, 47
38, 28
42, 37
18, 21
28, 3
20, 48
24, 41
24, 3
8, 31
27, 23
27, 12
36, 4
25, 6
39, 8
22, 41
12, 12
25, 7
46, 28
24, 19
26, 20
27, 49
6, 8
46, 13
43, 13
10, 13
4, 31
41, 36
5, 22
20, 46
25, 32
39, 14
15, 45
46, 15
46, 12
17, 17
10, 37
19, 18
14, 3
27, 21
14, 37
3, 23
11, 45
39, 10
33, 2
26, 13
2, 14
38, 35
31, 25
11, 29
8, 6
23, 6
16, 37
15, 27
10, 19
16, 39
43, 14
30, 28
42, 28
10, 14
22, 48
24, 20
41, 16
31, 12
18, 19
43, 11
29, 27
10, 25
40, 28
20, 15
25, 17
23, 20
17, 6
18, 48
41, 42
24, 49
32, 8
13, 44
22, 33
43, 29
32, 30
5, 11
22, 21
3, 36
41, 34
14, 22
6, 31
32, 21
34, 20
44, 19
17, 42
34, 42
32, 35
21, 41
41, 14
32, 37
22, 10
30, 13
11, 8
38, 42
41, 30
49, 20
25, 15
47, 28
28, 0
44, 27
30, 38
13, 30
30, 22
18, 42
18, 24
28, 15
32, 42
20, 41
18, 22
42, 8
21, 49
35, 34
34, 17
13, 13
41, 40
37, 20
37, 44
19, 3
9, 14
39, 45
31, 3
30, 32
32, 41
10, 20
46, 37
38, 26
34, 35
25, 33
11, 20
13, 33
19, 31
28, 46
4, 14
36, 39
33, 34
24, 24
8, 13
29, 36
20, 17
13, 8
13, 11
12, 22
24, 22
32, 32
38, 38
30, 31
34, 27
19, 5
8, 41
36, 17
13, 39
20, 30
37, 10
46, 20
6, 22
46, 31
45, 11
2, 25
36, 24
31, 4
9, 23
33, 35
26, 21
26, 6
41, 43
42, 40
15, 48
33, 48
34, 5
37, 14
16, 33
11, 40
20, 13
31, 40
15, 16
8, 43
14, 4
20, 34
23, 31
28, 41
42, 13
48, 32
30, 36
31, 5
11, 24
21, 5
17, 16
22, 6
7, 39
28, 37
23, 18
34, 40
42, 27
40, 31
30, 2
7, 27
40, 14
17, 24
40, 6
16, 7
23, 21
38, 13
27, 11
10, 4
45, 29
43, 15
7, 12
47, 24
42, 23
36, 25
30, 37
11, 12
25, 30
22, 42
32, 34
9, 26
23, 36
44, 21
20, 2
0, 26
45, 12
25, 45
39, 5
14, 45
26, 37
3, 18
6, 29
19, 2
35, 36
38, 27
38, 30
13, 41
17, 18
7, 40
21, 18
15, 44
4, 26
17, 2
27, 31
21, 47
36, 10
45, 22
42, 21
44, 38
5, 15
5, 25
16, 11
38, 10
41, 28
12, 7
27, 28
49, 25
27, 37
22, 16
16, 36
41, 23
1, 17
31, 43
24, 36
45, 26
12, 34
37, 37
44, 13
46, 32
36, 27
13, 34
24, 0
20, 33
49, 26
18, 3
22, 20
14, 33
15, 33
18, 36
22, 36
17, 22
25, 4
13, 20
28, 10
32, 17
13, 43
8, 17
9, 35
14, 47
29, 9
30, 47
10, 10
39, 15
39, 33
19, 43
19, 40
47, 18
30, 21
26, 25
34, 25
26, 33
40, 35
31, 9
11, 15
16, 46
15, 15
44, 16
38, 9
45, 10
41, 29
8, 10
32, 14
35, 8
18, 41
30, 35
16, 38
20, 8
34, 24
19, 44
5, 14
47, 15
3, 35
37, 40
45, 25
20, 1
24, 28
5, 30
8, 42
33, 27
22, 4
29, 33
2, 31
32, 18
37, 16
20, 45
12, 46
40, 38
26, 4
22, 28
44, 33
20, 26
42, 10
45, 24
26, 28
17, 21
10, 41
25, 19
24, 1
21, 24
17, 43
44, 29
19, 26
23, 25
24, 38
3, 13
18, 17
43, 17
21, 13
29, 23
43, 36
39, 42
23, 37
37, 32
34, 3
44, 32
37, 11
40, 36
20, 42
34, 21
17, 34
28, 22
1, 28
30, 23
7, 21
30, 15
28, 16
42, 12
15, 12
28, 32
43, 35
43, 28
9, 5
35, 23
1, 34
2, 18
43, 37
39, 18
6, 37
19, 34
7, 9
41, 19
1, 26
39, 40
41, 13
39, 13
40, 15
15, 5
19, 23
27, 24
17, 46
12, 19
2, 15
22, 32
17, 13
19, 36
23, 2
11, 35
39, 30
15, 41
17, 10
22, 11
5, 40
33, 9
27, 27
25, 13
15, 34
48, 22
13, 26
12, 8
39, 32
40, 22
21, 39
37, 45
6, 13
26, 44
12, 16
33, 26
27, 44
5, 26
20, 9
0, 22
32, 26
6, 34
4, 23
26, 41
25, 46
12, 18
15, 14
7, 20
48, 26
28, 20
14, 24
48, 24
40, 26
10, 31
40, 5
17, 48
29, 47
38, 7
36, 14
25, 39
5, 37
39, 21
7, 31
8, 19
8, 20
16, 22
10, 38
5, 34
28, 38
12, 15
14, 5
32, 4
35, 14
11, 41
8, 40
38, 4
21, 35
40, 25
6, 38
16, 18
17, 15
25, 23
44, 22
33, 7
3, 16
25, 47
15, 35
5, 35
13, 15
43, 40
23, 33
13, 21
39, 23
28, 23
45, 21
23, 4
30, 45
40, 39
25, 20
23, 49
30, 49
22, 31
41, 37
15, 18
33, 22
25, 40
41, 22
16, 21
15, 1
35, 20
11, 14
18, 12
38, 17
19, 0
28, 40
9, 7
10, 32
35, 24
4, 25
8, 27
45, 31
24, 11
3, 33
10, 21
22, 44
9, 15
31, 39
45, 32
3, 14
21, 17
26, 47
29, 42
25, 2
48, 30
16, 1
42, 22
26, 0
37, 17
27, 36
11, 10
48, 31
37, 36
27, 42
8, 32
27, 40
21, 48
10, 36
40, 30
29, 5
17, 44
19, 17
20, 18
23, 34
3, 37
45, 13
33, 46
15, 11
15, 29
30, 17
31, 48
14, 25
30, 5
38, 12
33, 18
0, 25
34, 43
38, 31
36, 18
24, 46
13, 45
33, 15
27, 34
23, 24
41, 33
9, 40
22, 13
41, 38
22, 43
24, 23
10, 33
41, 12
32, 43
21, 8
27, 22
42, 33
4, 35
45, 39
35, 9
37, 13
45, 20
36, 42
32, 24
41, 18
10, 15
16, 43
38, 20
8, 9
31, 33
46, 30
20, 39
35, 38
48, 29
14, 12
13, 22
28, 26
40, 10
9, 25
28, 19
14, 32
27, 35
27, 8
35, 2
30, 30
12, 35
41, 35
22, 1
33, 3
24, 5
48, 16
8, 14
29, 34
26, 26
12, 30
21, 19
8, 36
32, 39
31, 24
6, 40
17, 36
44, 35
7, 26
12, 6
40, 34
23, 48
29, 40
17, 33
27, 1
29, 14
17, 32
22, 25
46, 36
46, 24
18, 7
26, 2
26, 14
1, 24
36, 32
14, 15
11, 30
15, 38
8, 11
9, 6
6, 33
43, 23
2, 16
29, 7
2, 23
30, 29
29, 28
13, 25
24, 32
23, 0
4, 19
15, 7
5, 18
47, 25
45, 34
12, 40
24, 35
44, 11
31, 8
34, 18
31, 47
36, 23
35, 42
30, 11
30, 3
21, 20
26, 5
16, 9
27, 41
41, 26
39, 28
4, 13
35, 25
16, 19
12, 37
12, 9
15, 43
41, 8
16, 2
28, 27
43, 16
36, 20
10, 44
19, 4
38, 41
11, 28
5, 31
18, 27
15, 13
37, 3
38, 45
1, 29
17, 25
16, 29
34, 15
36, 38
10, 9
33, 17
1, 19
6, 10
29, 21
39, 16
10, 35
3, 28
32, 22
15, 8
29, 12
13, 18
25, 28
39, 12
38, 32
40, 21
26, 48
10, 45
27, 5
32, 48
40, 42
24, 12
23, 35
2, 27
12, 29
24, 9
12, 32
1, 30
48, 18
5, 39
7, 25
20, 19
46, 33
24, 39
11, 34
4, 21
35, 19
41, 17
20, 29
3, 25
18, 6
17, 11
8, 22
25, 8
33, 4
32, 38
23, 32
35, 35
44, 39
25, 42
21, 46
46, 19
23, 40
14, 17
16, 16
17, 29
45, 19
14, 6
43, 8
8, 37
37, 30
18, 28
26, 38
14, 28
26, 42
45, 17
29, 18
8, 34
26, 1
34, 14
2, 35
36, 19
20, 35
19, 28
21, 25
28, 34
47, 14
34, 48
31, 17
41, 25
11, 4
31, 37
37, 5
12, 26
37, 24
19, 49
36, 28
7, 17
39, 34
11, 13
15, 19
31, 28
14, 2
36, 9
30, 18
44, 26
4, 28
42, 32
34, 26
30, 0
7, 28
1, 23
16, 41
17, 27
13, 5
8, 12
38, 39
7, 16
42, 18
11, 7
21, 21
11, 22
18, 31
31, 1
4, 12
26, 45
13, 12
10, 12
4, 17
37, 26
20, 14
32, 31
29, 24
26, 17
21, 36
19, 12
26, 16
30, 19
8, 38
33, 19
10, 16
1, 33
2, 28
11, 42
1, 21
28, 25
32, 9
14, 16
6, 15
42, 30
23, 42
15, 3
20, 47
30, 26
42, 16
22, 5
6, 41
25, 34
29, 8
41, 20
16, 34
14, 42
35, 3
2, 32
40, 11
15, 31
19, 47
11, 11
36, 7
23, 47
19, 21
33, 30
7, 30
46, 27
8, 29
0, 23
31, 6
34, 32
14, 40
37, 33
47, 27
9, 12
33, 37
29, 38
9, 21
35, 7
1, 32
34, 34
33, 44
28, 7
32, 44
22, 2
32, 7
44, 24
30, 9
40, 17
29, 26
22, 30
13, 42
43, 34
48, 33
39, 11
22, 24
48, 27
40, 29
27, 17
22, 12
31, 42
10, 26
36, 46
20, 27
6, 39
43, 32
49, 28
36, 34
19, 16
28, 8
26, 27
43, 33
49, 19
3, 21
8, 24
25, 24
34, 2
34, 30
45, 28
4, 11
38, 33
40, 7
34, 12
37, 8
21, 45
19, 15
21, 37
33, 24
38, 25
17, 38
14, 36
11, 32
25, 37
44, 28
31, 7
21, 7
34, 13
29, 13
9, 39
14, 11
3, 30
29, 35
38, 24
14, 35
23, 9
7, 14
32, 36
12, 44
11, 6
39, 31
32, 23
17, 28
10, 43
15, 22
23, 7
23, 41
36, 44
14, 39
12, 21
22, 19
46, 14
14, 38
27, 2
19, 9
30, 1
37, 39
3, 24
9, 34
21, 33
35, 44
15, 6
38, 37
27, 47
21, 34
36, 33
25, 41
11, 27
21, 43
32, 15
5, 27
12, 45
9, 24
37, 29
22, 29
16, 47
10, 40
32, 45
27, 26
8, 16
6, 17
7, 13
43, 31
47, 21
42, 20
22, 45
6, 24
33, 5
12, 39
12, 3
29, 29
33, 28
22, 3
43, 12
38, 6
26, 32
38, 23
24, 16
49, 24
33, 47
30, 4
35, 10
38, 19
12, 43
40, 8
11, 39
21, 26
33, 31
11, 43
12, 17
39, 41
23, 12
20, 49
10, 28
33, 12
36, 22
43, 30
36, 26
13, 28
23, 29
36, 2
20, 38
35, 12
18, 44
8, 26
17, 3
1, 27
12, 5
11, 18
17, 19
41, 6
32, 2
38, 18
42, 17
21, 4
12, 25
27, 10
25, 48
13, 6
30, 20
21, 28
23, 5
40, 44
47, 35
9, 44
29, 22
25, 11
5, 16
31, 30
14, 19
9, 10
21, 1
27, 29
43, 22
17, 4
25, 27
37, 6
18, 18
27, 32
12, 41
41, 15
10, 27
23, 11
25, 12
11, 37
43, 9
2, 29
44, 12
7, 10
1, 18
7, 19
26, 29
16, 20
49, 23
42, 34
29, 32
38, 36
20, 20
27, 48
4, 27
32, 20
26, 19
6, 18
33, 23
18, 38
43, 26
31, 15
13, 3
27, 18
16, 13
9, 37
5, 21
22, 23
34, 9
43, 21
16, 8
15, 28
39, 35
35, 47
16, 30
25, 35
9, 8
13, 7
19, 35
36, 41
6, 14
19, 41
7, 23
9, 20
14, 7
18, 37
13, 14
0, 21
35, 27
43, 19
15, 2
16, 24
20, 32
40, 37
27, 38
12, 31
15, 21
37, 15
38, 22
40, 33
30, 27
12, 33
25, 10
30, 6
21, 12
22, 17
26, 3
35, 11
23, 30
37, 19
2, 26
24, 48
20, 16
28, 21
21, 16
14, 23
7, 11
33, 20
11, 9
17, 9
39, 20
28, 30
15, 32
3, 19
26, 8
30, 48
4, 33
37, 9
28, 2
22, 40
16, 14
7, 24
12, 20
20, 10
15, 39
26, 34
24, 14
44, 17
35, 15
27, 20
5, 33
26, 40
24, 27
27, 13
18, 25
34, 37
20, 5
41, 31
8, 33
27, 30
30, 41
30, 14
22, 39
18, 30
34, 29
25, 21
18, 16
39, 27
49, 27
5, 12
24, 29
24, 43
18, 29
22, 37
33, 32
21, 23
34, 33
45, 37
14, 20
17, 35
0, 24
39, 19
4, 29
17, 31
39, 29
40, 20
31, 35
3, 31
21, 32
27, 39
25, 26
36, 8
37, 18
12, 36
45, 16
24, 10
12, 23
25, 38
18, 8
34, 16
32, 46
32, 3
5, 13
15, 9
42, 11
23, 14
35, 26
18, 39
6, 32
37, 25
7, 35
5, 20
15, 10
34, 28
30, 10
20, 31
20, 6
4, 37
18, 9
28, 36
13, 29
47, 17
34, 41
32, 28
10, 42
4, 18
8, 18
28, 18
20, 28
10, 17
28, 35
15, 23
33, 36
31, 46
39, 43
31, 14
21, 9
25, 49
2, 21
14, 14
20, 40
6, 36
24, 47
24, 17
38, 11
45, 27
26, 36
18, 40
29, 49
13, 37
16, 31
28, 47
13, 23
23, 17
6, 12
45, 33
19, 1
26, 31
27, 46
16, 45
33, 33
42, 41
19, 7
23, 19
21, 10
11, 31
44, 37
42, 36
18, 2
24, 33
45, 36
2, 20
30, 24
32, 29
36, 31
38, 14
13, 36
13, 46
28, 42
29, 0
27, 33
22, 35
33, 38
1, 31
48, 25
4, 34
36, 12
3, 34
9, 31
17, 12
10, 8
20, 23
36, 11
27, 7
9, 38
25, 5
38, 15
48, 23
22, 47
16, 35
15, 30
8, 39
24, 13
5, 32
17, 5
5, 36
28, 49
20, 43
26, 24
5, 17
11, 36
7, 37
24, 15
3, 26
16, 5
18, 26
8, 23
16, 15
34, 22
21, 3
11, 21
29, 16
18, 14
38, 44
9, 11
22, 8
12, 42
10, 39
32, 5
9, 18
4, 38
40, 19
41, 10
45, 14
28, 5
25, 3
46, 29
45, 38
20, 0
33, 41
13, 9
27, 45
25, 44
29, 37
27, 14
12, 38
19, 48
6, 11
38, 16
26, 30
47, 16
39, 6
12, 28
6, 26
19, 27
15, 47
7, 33
29, 6
7, 34
2, 34
1, 25
19, 42
35, 43
14, 44
35, 37
20, 44
14, 46
49, 29
3, 17
40, 43
3, 32
24, 26
25, 0
26, 12
19, 39
8, 35
39, 39
11, 19
26, 35
28, 45
35, 33
9, 19
32, 6
31, 29
30, 16
47, 26
13, 27
10, 6
11, 38
19, 6
16, 6
0, 29
42, 14
12, 14
27, 3
37, 12
38, 5
39, 9
35, 22
49, 30
4, 30
28, 14
5, 23
39, 25
35, 21
21, 30
37, 38
40, 9
36, 36
47, 32
24, 25
29, 43
31, 10
20, 37
4, 16
18, 33
37, 42
32, 11
12, 4
30, 33
19, 33
44, 14
29, 45
